task,sub,condition,a,v,t,st,alpha
flanker,9149,incongruent,2.252655,1.9300839,0.24973607,0.16256073,1.3410006
flanker,9150,incongruent,2.463738,3.2402623,0.27072063,0.13591325,1.3800935
flanker,9151,incongruent,2.0539424,2.9085944,0.2752662,0.13971126,1.3249487
flanker,9152,incongruent,2.7475262,2.0078154,0.33493197,0.245617,1.4072174
flanker,9153,incongruent,2.063777,2.5790706,0.27352822,0.14728825,1.3078377
flanker,9154,incongruent,2.392035,2.5537825,0.26898557,0.15883859,1.3692707
flanker,9155,incongruent,2.3405466,3.84454,0.23602791,0.11093323,1.456955
flanker,9156,incongruent,2.5440092,2.725164,0.28712958,0.15795967,1.4445194
flanker,9157,incongruent,2.8361738,4.6365147,0.28158972,0.114919454,1.3959545
flanker,9158,incongruent,1.9554174,1.8074024,0.27370736,0.15794085,1.3972645
flanker,9159,incongruent,2.6507697,5.206339,0.27116114,0.10049146,1.3818215
flanker,9160,incongruent,2.529261,2.6865282,0.28203773,0.15288077,1.4638714
flanker,9161,incongruent,2.4172785,2.272263,0.27349582,0.18585296,1.4391873
flanker,9162,incongruent,2.53375,2.5348287,0.25979704,0.15189023,1.4510671
flanker,9163,incongruent,2.7892315,2.4641097,0.27323094,0.16293831,1.5205944
flanker,9164,incongruent,2.2589068,2.175964,0.2589137,0.1707571,1.2400341
flanker,9165,incongruent,2.090681,2.691973,0.26336575,0.14839754,1.2999337
flanker,9166,incongruent,2.486712,4.0725546,0.27166027,0.119364545,1.3427023
flanker,9167,incongruent,2.641275,2.7017422,0.3065213,0.19279134,1.3417622
flanker,9168,incongruent,2.973021,2.8414092,0.3177337,0.17107108,1.487364
flanker,9169,incongruent,2.4510193,2.3574784,0.28559536,0.15676032,1.4568919
flanker,9170,incongruent,2.1227746,2.6615703,0.29741362,0.15224133,1.3412491
flanker,9171,incongruent,2.3324378,2.2725065,0.3084738,0.17416503,1.3622422
flanker,9172,incongruent,2.4834683,3.169203,0.29675674,0.14236301,1.4047909
flanker,9173,incongruent,2.3295343,4.706277,0.2726068,0.10638112,1.3902564
flanker,9174,incongruent,1.8693994,2.7339053,0.30616504,0.15145588,1.2597994
flanker,9175,incongruent,2.0591998,2.2854214,0.28077766,0.14780968,1.4149324
flanker,9176,incongruent,2.2658281,3.900073,0.29999176,0.122481845,1.2925925
flanker,9177,incongruent,2.2178497,2.2084477,0.30034906,0.16087388,1.3876432
flanker,9178,incongruent,3.6159315,3.3922415,0.2252393,0.17507084,1.3694302
flanker,9179,incongruent,3.0153692,3.4289966,0.26603764,0.14870077,1.4730346
flanker,9180,incongruent,2.386583,3.8770947,0.30747968,0.13042685,1.3268
flanker,9181,incongruent,2.078448,2.2289245,0.25540847,0.14387986,1.3505666
flanker,9182,incongruent,2.4599984,3.1072698,0.28858116,0.15158501,1.3901905
flanker,9183,incongruent,1.8889053,2.2438393,0.27691433,0.16078958,1.3165592
flanker,9184,incongruent,2.6570005,2.3593178,0.3360343,0.18111236,1.4555154
flanker,9185,incongruent,2.4277272,2.1842928,0.24762373,0.15500218,1.4138829
flanker,9186,incongruent,1.7715981,2.471398,0.23060274,0.12554237,1.3519956
flanker,9187,incongruent,2.3376055,3.5018823,0.22859314,0.12625426,1.2255849
flanker,9188,incongruent,2.831061,3.3742661,0.30310407,0.14525971,1.452329
flanker,9189,incongruent,2.3585722,2.1560273,0.27384195,0.18338615,1.3806542
flanker,9190,incongruent,1.9725653,3.8921127,0.28278294,0.10562087,1.1912684
flanker,9191,incongruent,2.5812583,3.2238722,0.22100359,0.12753838,1.3873082
flanker,9192,incongruent,2.4801571,3.6470473,0.27824488,0.14160556,1.3848275
flanker,9193,incongruent,2.3766737,2.1684842,0.27792343,0.16299132,1.4641778
flanker,9194,incongruent,1.8658409,1.4800227,0.1962361,0.14504965,1.274715
flanker,9195,incongruent,2.5421708,3.2327688,0.22009894,0.13279462,1.2117615
flanker,9196,incongruent,1.7221919,1.9432001,0.25116345,0.14409569,1.3363979
flanker,9197,incongruent,2.328463,2.204852,0.1990183,0.1561673,1.3155842
flanker,9198,incongruent,2.0161538,2.9145827,0.29011774,0.14230916,1.3329152
flanker,9199,incongruent,2.5113745,2.6711352,0.32352173,0.16416554,1.4179758
flanker,9200,incongruent,2.6004367,2.3576999,0.2902307,0.16890305,1.4685771
flanker,9201,incongruent,1.4837468,1.7982414,0.29858145,0.14500025,1.3609446
flanker,9202,incongruent,2.8522348,2.0520391,0.2792436,0.21588509,1.2720165
flanker,9203,incongruent,2.4222803,4.0539927,0.29247892,0.1295605,1.4232062
flanker,9204,incongruent,2.161474,2.7351604,0.3147971,0.15853997,1.2729654
flanker,9205,incongruent,2.4351737,2.2693295,0.25795132,0.13958023,1.5393702
flanker,9206,incongruent,2.4179158,3.2506824,0.2895317,0.13443886,1.3296634
flanker,9207,incongruent,2.1295843,2.6900516,0.2251739,0.13320151,1.3526758
flanker,9208,incongruent,1.9184264,2.8191175,0.2967728,0.13719165,1.3551595
flanker,9209,incongruent,2.691411,3.092679,0.29740366,0.14694008,1.4707681
flanker,9210,incongruent,2.399753,1.646634,0.1687359,0.13848945,1.2126977
flanker,9211,incongruent,2.421531,2.2139387,0.22943369,0.15775551,1.3931259
flanker,9212,incongruent,2.4124646,2.0959692,0.30515236,0.1740026,1.4201299
flanker,9213,incongruent,2.4058976,2.8353333,0.27261555,0.13544364,1.4167726
flanker,9214,incongruent,2.4688334,2.1811366,0.22740903,0.16122624,1.3582317
flanker,9215,incongruent,2.439475,2.576811,0.33349377,0.17781208,1.3497254
flanker,9216,incongruent,2.7183921,2.4058251,0.28780916,0.1596228,1.4889028
flanker,9217,incongruent,2.2988758,1.7962753,0.19224608,0.15654294,1.2572771
flanker,9218,incongruent,2.2315993,1.8367362,0.28571373,0.16630377,1.4211694
flanker,9219,incongruent,1.4994447,1.3483989,0.23518875,0.16487682,1.2588792
flanker,9220,incongruent,1.9562924,2.2219977,0.28775197,0.15437604,1.3648654
flanker,9221,incongruent,2.4964116,4.9399796,0.2720648,0.104720525,1.4226474
flanker,9222,incongruent,2.809516,2.7201223,0.26555383,0.15973014,1.5337582
flanker,9223,incongruent,2.2149224,2.478181,0.22010466,0.1526716,1.271138
flanker,9224,incongruent,1.8830457,3.3752573,0.23115727,0.113926426,1.3193613
flanker,9225,incongruent,2.6421397,3.0287104,0.2732616,0.1466766,1.4607465
flanker,9226,incongruent,2.5910223,3.0362725,0.2872967,0.14255552,1.4524935
flanker,9227,incongruent,4.1343637,2.757656,0.27598616,0.22845767,1.3636165
flanker,9228,incongruent,1.7654537,2.0431514,0.24389574,0.14773004,1.2669855
flanker,9229,incongruent,2.2124467,3.0429757,0.29108715,0.14129871,1.3406712
flanker,9230,incongruent,2.427255,2.8801534,0.22025982,0.13841856,1.1863357
flanker,9231,incongruent,2.2547252,2.239087,0.28050125,0.1651194,1.3562905
flanker,9232,incongruent,3.0947692,3.7106254,0.19576646,0.13147013,1.2256796
flanker,9233,incongruent,2.7909257,2.8998737,0.2652009,0.14205888,1.5323653
flanker,9234,incongruent,2.3545196,2.6178584,0.2971018,0.14900659,1.431181
flanker,9235,incongruent,2.3974524,2.162023,0.23368496,0.13975798,1.4672393
flanker,9236,incongruent,2.627157,2.8771389,0.25317705,0.13865304,1.4986757
flanker,9237,incongruent,2.6835635,2.5365846,0.28605318,0.1507222,1.5027485
flanker,9238,incongruent,1.7015717,1.6172724,0.26613253,0.14906807,1.3772204
flanker,9239,incongruent,2.5125542,2.2530737,0.28182355,0.16788545,1.4334179
flanker,9240,incongruent,2.6709282,3.207174,0.29617447,0.147385,1.4560125
flanker,9241,incongruent,2.252823,2.580476,0.25683367,0.14976494,1.3773769
flanker,9242,incongruent,2.7684977,2.2748249,0.27065754,0.16155511,1.5443542
flanker,9243,incongruent,2.2102945,2.6292248,0.32111102,0.14984281,1.3525628
flanker,9244,incongruent,1.6925718,2.9303117,0.28262436,0.11673901,1.3338743
flanker,9245,incongruent,2.6754043,2.5846639,0.19826014,0.163712,1.3220822
flanker,9246,incongruent,2.3045626,3.2889967,0.28116047,0.13936986,1.3107281
flanker,9247,incongruent,2.637504,3.4906352,0.24936242,0.13443702,1.4677472
flanker,9248,incongruent,2.7799108,2.828264,0.27341047,0.14842749,1.5361335
flanker,9249,incongruent,2.287547,1.9576913,0.19205785,0.15413195,1.2434793
flanker,9250,incongruent,2.2548208,3.3525405,0.29355505,0.13407604,1.3758608
flanker,9251,incongruent,2.5317118,2.8537822,0.27217555,0.14027274,1.4540011
flanker,9252,incongruent,2.5746717,3.0429585,0.29653388,0.16243851,1.400878
flanker,9253,incongruent,2.148079,3.2735672,0.24295124,0.12915318,1.2979219
flanker,9254,incongruent,2.511928,3.301415,0.26639003,0.14100407,1.4017828
flanker,9255,incongruent,2.308046,2.4706335,0.29781172,0.17622988,1.3426946
flanker,9256,incongruent,2.614652,3.8946013,0.23406993,0.12109701,1.3453289
flanker,9257,incongruent,2.5907667,2.0983934,0.21875805,0.18717381,1.3384031
flanker,9258,incongruent,2.371747,3.3377953,0.2906836,0.13821304,1.3372616
flanker,9259,incongruent,1.8045673,2.6925557,0.26191193,0.13923888,1.2405287
flanker,9260,incongruent,2.5353646,2.46447,0.32978612,0.18587497,1.4035351
flanker,9261,incongruent,1.9319649,1.7696974,0.2950426,0.15161665,1.4215319
flanker,9262,incongruent,2.5471137,3.1930463,0.30674425,0.15987518,1.3182809
flanker,9263,incongruent,2.5691226,3.1603875,0.29532853,0.15490842,1.391578
flanker,9264,incongruent,2.4657004,3.2847097,0.28263694,0.13999675,1.3844429
flanker,9265,incongruent,2.6460373,3.068672,0.26932263,0.13948603,1.5012635
flanker,9266,incongruent,2.2416406,2.4066205,0.25600904,0.15660806,1.4293282
flanker,9267,incongruent,2.7440941,2.410439,0.3072162,0.17625874,1.4933974
flanker,9268,incongruent,2.1274676,2.7250643,0.23834008,0.14223191,1.2125165
flanker,9269,incongruent,2.1898782,3.2122972,0.31171343,0.15097083,1.261856
flanker,9270,incongruent,2.1888137,2.7029376,0.2662578,0.13744986,1.397008
flanker,9271,incongruent,2.409251,2.9155545,0.286519,0.14301208,1.4046031
flanker,9272,incongruent,2.9071884,3.3635635,0.30553302,0.14493924,1.5215154
flanker,9273,incongruent,2.1143496,2.512573,0.20429684,0.14658444,1.1965433
flanker,9274,incongruent,1.905963,2.1882315,0.3146758,0.1477259,1.3819833
flanker,9275,incongruent,2.5692835,3.5725517,0.2955593,0.14238687,1.3901446
flanker,9276,incongruent,2.457047,2.248167,0.2713496,0.15174052,1.492817
flanker,9277,incongruent,2.459466,2.38503,0.27483088,0.16011596,1.3903658
flanker,9278,incongruent,2.4924002,4.1083155,0.26124412,0.12340476,1.4047865
flanker,9279,incongruent,2.0416548,2.2186985,0.2832201,0.16697195,1.3493016
flanker,9280,incongruent,2.318767,2.447946,0.23993945,0.15425232,1.2631869
flanker,9281,incongruent,2.4014635,4.4103446,0.29172495,0.119624555,1.3703674
flanker,9282,incongruent,3.2078433,3.3475053,0.34361124,0.18030392,1.4301411
flanker,9283,incongruent,2.508595,2.271759,0.20939611,0.16384852,1.2642245
flanker,9284,incongruent,2.5738811,3.8182662,0.26681256,0.14287814,1.3789487
flanker,9285,incongruent,2.5405374,2.0789928,0.21533667,0.15256625,1.43105
flanker,9286,incongruent,2.3822792,3.617771,0.23428223,0.12535417,1.3956004
flanker,9287,incongruent,2.1987019,2.044396,0.29449463,0.17633201,1.3494775
flanker,9288,incongruent,2.7552915,3.1000023,0.2811028,0.16607995,1.4080118
flanker,9289,incongruent,2.7541685,2.7985258,0.26100907,0.16644871,1.4290563
flanker,9290,incongruent,2.5398142,2.956671,0.27910712,0.14592451,1.4286915
flanker,9291,incongruent,2.3287597,3.0108998,0.28382605,0.15523833,1.3484377
flanker,9292,incongruent,2.260521,2.3167934,0.26714498,0.14696011,1.4577652
flanker,9293,incongruent,2.6483877,4.1317735,0.24917173,0.11806145,1.4028553
flanker,9294,incongruent,2.3159158,2.2712162,0.27377486,0.15153521,1.4370584
flanker,9295,incongruent,2.4094126,3.3117435,0.2174289,0.12491757,1.401669
flanker,9296,incongruent,2.3907297,2.6918077,0.25692302,0.15281866,1.4387733
flanker,9297,incongruent,1.8141472,2.4001443,0.29416502,0.1444904,1.2623962
flanker,9298,incongruent,2.3834126,3.8167872,0.24988009,0.11894794,1.3892682
flanker,9299,incongruent,2.091532,1.821797,0.17693724,0.13756366,1.2290256
flanker,9300,incongruent,2.455862,2.7988656,0.3102346,0.14807558,1.4272203
flanker,9301,incongruent,2.1598613,1.9837396,0.22101778,0.15967453,1.2655187
flanker,9302,incongruent,2.9071841,2.9686677,0.22792861,0.18154572,1.2359339
flanker,9303,incongruent,2.7460806,3.3097026,0.2913158,0.14460552,1.4986196
flanker,9304,incongruent,2.7220118,2.2378702,0.29000506,0.20072816,1.4574375
flanker,9305,incongruent,2.069304,2.470147,0.26220733,0.14869414,1.327828
flanker,9306,incongruent,2.5772305,2.1934543,0.21868408,0.1608713,1.4094986
flanker,9307,incongruent,3.2415333,3.5950515,0.34538013,0.16762815,1.49302
flanker,9308,incongruent,2.689405,2.3901074,0.2859103,0.19638088,1.4370291
flanker,9309,incongruent,2.3566964,2.6944523,0.25950474,0.14654067,1.4230278
flanker,9310,incongruent,2.3625531,2.3893163,0.23561153,0.1404422,1.4782674
stroop,104,congruent,2.3139727,2.9102178,0.30093357,0.17270075,1.4776419
stroop,114,congruent,2.4202359,4.9121532,0.3095351,0.1286633,1.5050156
stroop,115,congruent,2.8153892,4.0488057,0.34368074,0.16944635,1.5223863
stroop,116,congruent,2.492264,3.9722168,0.2861328,0.13708407,1.446186
stroop,118,congruent,2.8411264,2.8697033,0.24169783,0.17829016,1.4101609
stroop,119,congruent,3.1942208,4.0554667,0.31866556,0.15753087,1.5064906
stroop,124,congruent,2.9244268,2.8965137,0.30069816,0.2117812,1.6029259
stroop,133,congruent,2.726991,3.8785992,0.26282322,0.159107,1.3887467
stroop,134,congruent,3.0078108,4.4070253,0.298348,0.13086133,1.4981167
stroop,135,congruent,2.5847776,4.3474345,0.30200002,0.11796466,1.3352534
stroop,136,congruent,2.6841903,4.2155733,0.23983096,0.119483374,1.466256
stroop,137,congruent,2.8567953,4.347929,0.2942156,0.14572221,1.4873843
stroop,138,congruent,3.4350638,3.413093,0.34918427,0.20156007,1.5034013
stroop,141,congruent,2.8007808,3.3773875,0.39076185,0.19086352,1.3860353
stroop,143,congruent,2.4910605,3.919413,0.24368346,0.15506178,1.5769006
stroop,144,congruent,3.0296896,3.8522027,0.28083783,0.1393296,1.5267769
stroop,145,congruent,2.9612825,4.240056,0.30093032,0.13744524,1.5256959
stroop,146,congruent,2.7530296,4.8392634,0.2508129,0.11716007,1.4872932
stroop,149,congruent,2.9428413,4.453617,0.31536746,0.15274036,1.5028654
stroop,150,congruent,2.742824,2.952505,0.24132271,0.14466028,1.5462008
stroop,155,congruent,3.028495,3.7173705,0.30213028,0.1607081,1.5757675
stroop,157,congruent,2.6797276,4.264808,0.2571574,0.12467904,1.5481682
stroop,159,congruent,2.8675115,4.4057326,0.34591162,0.1555693,1.4879758
stroop,161,congruent,2.359463,3.9059694,0.23270684,0.117357105,1.3189145
stroop,162,congruent,2.7839584,3.487503,0.2533446,0.1367518,1.4614252
stroop,163,congruent,2.8722,4.1526914,0.25928086,0.13933001,1.5589695
stroop,172,congruent,2.299808,2.7967668,0.35945854,0.1511752,1.4554365
stroop,179,congruent,2.6668046,4.3366423,0.28111032,0.14259608,1.4821682
stroop,180,congruent,2.5030017,3.5282488,0.31560972,0.16072325,1.323309
stroop,192,congruent,2.7799962,4.577116,0.27970105,0.1215992,1.4437344
stroop,195,congruent,2.6647248,3.383745,0.2646362,0.14718091,1.434452
stroop,198,congruent,3.340091,3.8027828,0.3556017,0.17485827,1.5106777
stroop,1997,congruent,2.2106888,6.4976797,0.23054673,0.07949991,1.4498925
stroop,1998,congruent,2.06082,2.601924,0.19413963,0.119424276,1.5130979
stroop,1999,congruent,2.483834,3.1531124,0.23586243,0.12731515,1.544813
stroop,2000,congruent,2.148378,7.010206,0.25859404,0.07284376,1.4419014
stroop,2001,congruent,2.553777,6.024806,0.3591381,0.10004519,1.4626473
stroop,2002,congruent,2.5271895,6.072007,0.25639808,0.087330356,1.4115644
stroop,2003,congruent,2.5585093,5.615615,0.25289658,0.098220736,1.4786482
stroop,2004,congruent,2.4968271,6.3031764,0.3455056,0.084188975,1.4447515
stroop,2005,congruent,3.1361961,4.837573,0.21750028,0.1072748,1.3635051
stroop,2006,congruent,2.2811751,6.4674144,0.28544226,0.084179774,1.4861752
stroop,2007,congruent,2.6792257,5.372216,0.29264528,0.10871263,1.5143147
stroop,2008,congruent,2.8701487,5.1244574,0.3712103,0.13849925,1.4660909
stroop,2009,congruent,2.7406986,5.1611648,0.25830775,0.10793179,1.4794968
stroop,2010,congruent,2.5669963,5.42494,0.33583578,0.10854383,1.4379939
stroop,2011,congruent,2.2637982,6.9075384,0.24676228,0.07064548,1.4096122
stroop,2012,congruent,2.2457464,6.201397,0.2546512,0.07834138,1.3987843
stroop,2013,congruent,2.3736908,5.907075,0.2807754,0.0972091,1.506369
stroop,2014,congruent,2.2509325,6.815621,0.27339125,0.07655121,1.4685727
stroop,2015,congruent,2.6361222,5.8386827,0.2856936,0.094566606,1.4761517
stroop,2016,congruent,2.7684343,5.36522,0.33627224,0.11391433,1.5164987
stroop,2017,congruent,2.2305138,6.845954,0.31096187,0.0778138,1.4657167
stroop,2019,congruent,2.1846824,6.2069216,0.22987044,0.07624629,1.3918072
stroop,2020,congruent,2.6604786,5.644996,0.2683327,0.09570763,1.441714
stroop,2021,congruent,2.2003138,5.5515833,0.25115836,0.085595034,1.3820922
stroop,2022,congruent,2.4320953,6.59603,0.29444644,0.076136835,1.4072714
stroop,2023,congruent,2.5103734,3.674303,0.19634844,0.116798684,1.4663382
stroop,2024,congruent,2.3585074,4.600666,0.22119144,0.111970514,1.4602705
stroop,2025,congruent,2.3061843,6.581297,0.27570146,0.07776147,1.451434
stroop,2026,congruent,3.1002977,5.8990006,0.70675296,0.12171742,1.3965853
stroop,2027,congruent,2.711408,5.127974,0.29401162,0.117358826,1.5133469
stroop,2028,congruent,2.286079,4.7224784,0.23054685,0.1014304,1.4583346
stroop,2029,congruent,2.4590397,5.9512863,0.27614108,0.0904214,1.4800208
stroop,2030,congruent,2.3908021,6.206631,0.29432788,0.090655,1.5169568
stroop,2031,congruent,2.2678108,5.406832,0.22510739,0.09083693,1.4452059
stroop,2032,congruent,2.1611285,5.781586,0.2267626,0.08356661,1.3890357
stroop,2033,congruent,2.1136758,5.628462,0.27682492,0.08303511,1.3807849
stroop,2034,congruent,2.5352914,5.3957796,0.3229228,0.10882302,1.4503775
stroop,2035,congruent,2.3849807,6.4634833,0.24500199,0.078720815,1.4277867
stroop,2036,congruent,2.588108,5.5378895,0.26940668,0.09734541,1.4913429
stroop,2037,congruent,2.0925708,6.280507,0.2191176,0.07368487,1.4131718
stroop,2038,congruent,2.4103281,5.304007,0.25345436,0.0982789,1.4422851
stroop,2039,congruent,2.160883,6.9439864,0.2536687,0.073392615,1.4626472
stroop,2040,congruent,2.1206872,7.090902,0.25036964,0.07233563,1.4496539
stroop,2041,congruent,2.2018363,6.600562,0.23084748,0.06877853,1.361168
stroop,2042,congruent,2.8165436,4.3496184,0.2691872,0.12423375,1.4836929
stroop,2043,congruent,2.9090812,4.607937,0.32403088,0.12345273,1.4252793
stroop,2044,congruent,2.9225178,5.0519624,0.29745886,0.1215379,1.4829515
stroop,2045,congruent,2.376552,6.3536615,0.27027792,0.08191151,1.4754074
stroop,2046,congruent,2.4465864,5.877383,0.23462027,0.08384013,1.3335435
stroop,2047,congruent,2.054675,6.31178,0.23826706,0.07728351,1.4353405
stroop,2048,congruent,3.0320406,4.998865,0.40064004,0.13986763,1.515319
stroop,2049,congruent,2.1028457,6.0167246,0.23739606,0.09228237,1.5187316
stroop,2050,congruent,2.2954488,5.625609,0.29175547,0.10416282,1.4390084
stroop,2051,congruent,2.7724228,5.3595257,0.40277064,0.12677452,1.5170163
stroop,2052,congruent,2.7597723,5.2510705,0.3272518,0.11901028,1.5284297
stroop,2053,congruent,2.0315797,6.9480968,0.2519764,0.06947598,1.3800193
stroop,2054,congruent,2.2237716,6.984229,0.24080142,0.06844668,1.3845097
stroop,2055,congruent,2.563375,5.6320744,0.33539227,0.10742506,1.5330852
stroop,2056,congruent,1.9719619,5.719251,0.22956486,0.082401335,1.3771225
stroop,2057,congruent,2.2220414,6.6914883,0.2845524,0.07849775,1.478745
stroop,2058,congruent,2.7195396,5.559652,0.3226165,0.10867473,1.5010867
stroop,2059,congruent,2.3344169,6.557411,0.2929543,0.08082332,1.4284415
stroop,2060,congruent,1.9156922,6.8008423,0.23999655,0.0709119,1.4068223
stroop,2061,congruent,2.5304825,4.2251825,0.26469666,0.12515041,1.5142436
stroop,2062,congruent,2.795214,4.596051,0.32441634,0.13105027,1.448316
